FirstToken,Checkpoint,GermanLogprob,EnglishLogprob,GermanLogprobAblated,EnglishLogprobAblated
417,41,-0.7271859645843506,-13.0150146484375,-0.9828578233718872,-10.595458984375
430,41,-2.6662614345550537,-11.245928764343262,-2.6757261753082275,-10.37706184387207
990,41,-4.157983303070068,-11.411433219909668,-3.9567582607269287,-9.701708793640137
479,41,-3.5385897159576416,-13.596611022949219,-3.5832207202911377,-11.970624923706055
512,42,-1.5179373025894165,-11.041122436523438,-1.449295163154602,-8.400879859924316
8215,42,-2.6771419048309326,-6.675134658813477,-3.240467071533203,-5.857258319854736
4151,42,-1.6040143966674805,-14.172605514526367,-1.616465449333191,-13.177525520324707
67,42,-6.960071086883545,-14.47236442565918,-6.743733882904053,-13.835893630981445
77,42,-6.071933269500732,-9.537177085876465,-6.336076736450195,-10.825057029724121
588,42,-2.840388059616089,-5.932155609130859,-3.2483417987823486,-4.937788486480713
594,42,-2.005143404006958,-8.18592357635498,-1.9724498987197876,-6.803876876831055
4200,42,-2.153891086578369,-10.261792182922363,-2.560626745223999,-9.036799430847168
659,42,-2.2323062419891357,-5.644961833953857,-2.1717212200164795,-5.269715309143066
717,42,-5.611482620239258,-15.631125450134277,-5.466043472290039,-14.75951099395752
246,42,-1.5169637203216553,-10.142578125,-1.9282317161560059,-9.873457908630371
6398,42,-2.5690383911132812,-8.076852798461914,-2.951608180999756,-7.629317283630371
271,42,-3.4040017127990723,-12.46853256225586,-3.82669734954834,-11.44886589050293
275,42,-2.116964340209961,-7.592167854309082,-2.7109291553497314,-5.839752674102783
285,42,-1.781350016593933,-12.91622257232666,-1.346282958984375,-11.4026460647583
287,42,-3.975283145904541,-10.147872924804688,-4.641793727874756,-9.677725791931152
309,42,-3.104430675506592,-11.34105396270752,-3.3618578910827637,-9.887203216552734
311,42,-4.026801586151123,-15.83333969116211,-4.595859050750732,-14.497787475585938
312,42,-5.89589262008667,-16.16372299194336,-6.729073524475098,-15.224806785583496
320,42,-3.124903440475464,-11.110990524291992,-3.924661159515381,-9.638775825500488
322,42,-3.0227019786834717,-5.407164573669434,-3.5080277919769287,-5.700906753540039
323,42,-1.7728562355041504,-8.52047348022461,-2.7726352214813232,-5.666799068450928
359,42,-4.870543479919434,-13.215604782104492,-5.1069135665893555,-11.787546157836914
367,42,-1.6132079362869263,-6.447846412658691,-2.0988032817840576,-5.31107759475708
417,42,-0.4629661440849304,-12.778769493103027,-0.7421322464942932,-9.975098609924316
430,42,-2.488821268081665,-12.25846004486084,-2.285074472427368,-11.196176528930664
990,42,-4.0847086906433105,-11.519561767578125,-3.770944118499756,-9.716042518615723
479,42,-2.362259864807129,-13.256359100341797,-2.3939013481140137,-11.3861665725708
512,43,-1.3568600416183472,-10.297429084777832,-1.4320062398910522,-7.046812534332275
8215,43,-2.776817798614502,-5.930240154266357,-3.225919008255005,-5.126442909240723
4151,43,-2.048804998397827,-16.040569305419922,-1.9521411657333374,-14.671857833862305
67,43,-6.213623046875,-13.9407958984375,-6.076099872589111,-13.588736534118652
77,43,-6.606875896453857,-10.066598892211914,-6.785937309265137,-11.228144645690918
588,43,-3.22792911529541,-6.473757266998291,-3.182645082473755,-5.29373025894165
594,43,-2.194784164428711,-7.684396743774414,-2.0344274044036865,-6.29929780960083
4200,43,-2.418684720993042,-10.053085327148438,-3.0637645721435547,-9.015347480773926
659,43,-1.957682728767395,-5.432379722595215,-1.9961037635803223,-5.1500163078308105
717,43,-4.8575239181518555,-16.165241241455078,-4.634807109832764,-15.668346405029297
246,43,-1.6724578142166138,-9.94715404510498,-2.163722276687622,-9.591827392578125
6398,43,-2.3790652751922607,-7.9806742668151855,-2.798497438430786,-7.6251220703125
271,43,-3.393895149230957,-13.380363464355469,-3.858668088912964,-12.064559936523438
275,43,-1.654845118522644,-7.027793884277344,-2.40763783454895,-5.017481327056885
285,43,-1.7657482624053955,-13.315059661865234,-1.5286519527435303,-11.073675155639648
287,43,-5.0539045333862305,-9.670488357543945,-5.334403038024902,-9.287191390991211
309,43,-2.4327011108398438,-11.502641677856445,-3.2233734130859375,-9.85492992401123
311,43,-4.623512268066406,-17.273256301879883,-5.2389116287231445,-15.672697067260742
312,43,-5.224212646484375,-16.505186080932617,-6.112630367279053,-15.61340045928955
320,43,-2.795206308364868,-11.857670783996582,-3.4358086585998535,-10.258313179016113
322,43,-3.2723071575164795,-5.811090469360352,-3.7074928283691406,-5.854526996612549
323,43,-1.2772490978240967,-8.473211288452148,-2.287010669708252,-5.556489944458008
359,43,-4.880013465881348,-12.628520011901855,-5.098361015319824,-11.425539016723633
367,43,-1.210913062095642,-5.462775230407715,-1.567230224609375,-4.351243019104004
417,43,-0.2554434835910797,-14.786952018737793,-0.3900800943374634,-11.784285545349121
430,43,-2.433377265930176,-11.4946870803833,-2.306112051010132,-10.438687324523926
990,43,-4.890239715576172,-11.324918746948242,-4.576980113983154,-9.754284858703613
479,43,-3.345242738723755,-14.43825912475586,-3.3752543926239014,-11.805638313293457
512,44,-1.5081455707550049,-10.165385246276855,-1.7153371572494507,-7.099857807159424
8215,44,-3.560272693634033,-6.236154556274414,-4.027864933013916,-5.453103065490723
4151,44,-2.1083991527557373,-15.220311164855957,-1.910506248474121,-14.027467727661133
67,44,-5.022629261016846,-14.012394905090332,-5.087404727935791,-13.3551025390625
77,44,-7.791125774383545,-9.032898902893066,-7.9155473709106445,-9.951823234558105
588,44,-3.2614922523498535,-6.365766525268555,-3.215313673019409,-5.152472496032715
594,44,-1.896647334098816,-7.8861894607543945,-1.9826403856277466,-6.5222015380859375
4200,44,-2.8714849948883057,-7.31613302230835,-3.5197601318359375,-6.563057899475098
659,44,-2.327080726623535,-6.59613037109375,-2.412494421005249,-6.410969257354736
717,44,-4.582305908203125,-14.706314086914062,-4.604783058166504,-14.28686237335205
246,44,-1.8488824367523193,-8.965359687805176,-2.640592098236084,-8.437568664550781
6398,44,-2.667172908782959,-7.954809188842773,-2.966804027557373,-7.597519874572754
271,44,-3.6179940700531006,-12.623980522155762,-4.241710662841797,-11.20001220703125
275,44,-2.3545074462890625,-7.07717227935791,-2.872573137283325,-5.349539756774902
285,44,-2.082632541656494,-12.957412719726562,-1.8660826683044434,-10.367589950561523
287,44,-4.678110599517822,-9.168286323547363,-5.084748268127441,-9.163239479064941
309,44,-2.502906560897827,-11.185534477233887,-3.0420477390289307,-9.891149520874023
311,44,-4.765621662139893,-15.092543601989746,-5.246333122253418,-13.96347427368164
312,44,-5.342011451721191,-16.33698272705078,-6.297757625579834,-15.2731294631958
320,44,-2.7087996006011963,-11.010031700134277,-3.569291830062866,-9.304679870605469
322,44,-3.0861053466796875,-5.748359680175781,-3.5157310962677,-5.905435562133789
323,44,-1.582263708114624,-7.258732795715332,-2.6042137145996094,-5.07249641418457
359,44,-4.4563517570495605,-12.679699897766113,-4.890129089355469,-11.504295349121094
367,44,-1.520816445350647,-5.707190036773682,-1.9446827173233032,-4.859317779541016
417,44,-0.26200100779533386,-13.472466468811035,-0.43615829944610596,-10.542399406433105
430,44,-2.347870349884033,-11.238578796386719,-2.2312071323394775,-10.290949821472168
990,44,-4.447977066040039,-10.478184700012207,-4.306175708770752,-8.616973876953125
479,44,-3.2631826400756836,-13.697138786315918,-3.454651117324829,-11.646105766296387
512,45,-1.5455340147018433,-11.167041778564453,-1.4259170293807983,-8.12633991241455
8215,45,-2.6797447204589844,-6.145839214324951,-3.115234375,-5.341528415679932
4151,45,-1.8995989561080933,-16.713260650634766,-1.587030291557312,-15.410086631774902
67,45,-5.162539005279541,-13.312397003173828,-5.211619853973389,-13.203783988952637
77,45,-6.904480934143066,-9.029219627380371,-7.294647216796875,-9.957122802734375
588,45,-2.559544563293457,-6.694962024688721,-2.852578639984131,-5.472636699676514
594,45,-2.239190101623535,-8.172719955444336,-2.2193734645843506,-6.90559196472168
4200,45,-1.4059053659439087,-9.067291259765625,-1.944651484489441,-8.211424827575684
659,45,-1.924276351928711,-6.176848411560059,-1.6538554430007935,-6.071913719177246
717,45,-5.16502046585083,-15.11044979095459,-5.250914573669434,-14.737680435180664
246,45,-0.91143399477005,-10.467480659484863,-1.4634220600128174,-9.850557327270508
6398,45,-2.7406458854675293,-8.242056846618652,-2.9342987537384033,-7.811962604522705
271,45,-3.1441256999969482,-12.810678482055664,-3.7164201736450195,-11.270231246948242
275,45,-1.8015812635421753,-7.218572616577148,-2.466186046600342,-5.391917705535889
285,45,-2.5643792152404785,-12.868535041809082,-2.1058831214904785,-10.93064022064209
287,45,-5.320267200469971,-9.858696937561035,-5.693582534790039,-9.331469535827637
309,45,-2.8195245265960693,-12.030497550964355,-3.270390033721924,-10.652494430541992
311,45,-4.804432392120361,-17.67083740234375,-5.567560195922852,-16.236169815063477
312,45,-5.889917850494385,-15.881007194519043,-6.973161697387695,-14.973922729492188
320,45,-2.7650411128997803,-10.310867309570312,-3.4702136516571045,-8.585217475891113
322,45,-3.4211766719818115,-6.570784568786621,-3.5233209133148193,-6.772181034088135
323,45,-1.2141298055648804,-8.225272178649902,-2.1377038955688477,-5.685257434844971
359,45,-3.916440963745117,-12.643795013427734,-4.108667373657227,-11.356857299804688
367,45,-1.330996036529541,-5.211511135101318,-1.7941805124282837,-4.017731666564941
417,45,-0.1700228601694107,-16.618194580078125,-0.33015671372413635,-13.376957893371582
430,45,-2.966012716293335,-11.007956504821777,-2.793318748474121,-10.041905403137207
990,45,-4.161494255065918,-10.769030570983887,-3.646810531616211,-8.766303062438965
479,45,-3.574300527572632,-13.903207778930664,-3.4376139640808105,-11.871719360351562
512,46,-2.1411101818084717,-10.18045425415039,-2.273113965988159,-6.677563190460205
8215,46,-3.2109532356262207,-6.012266635894775,-3.7214231491088867,-5.314303874969482
4151,46,-2.2072293758392334,-17.32718849182129,-1.9960819482803345,-15.701290130615234
67,46,-7.048959732055664,-14.931398391723633,-6.750929832458496,-14.229257583618164
77,46,-6.001759052276611,-10.773804664611816,-6.409777641296387,-11.901471138000488
588,46,-2.640439033508301,-6.352329730987549,-2.7619993686676025,-5.34531831741333
594,46,-1.4615103006362915,-8.212563514709473,-1.607672095298767,-6.799753189086914
4200,46,-2.3849198818206787,-9.057047843933105,-2.924669027328491,-8.336713790893555
659,46,-2.4794132709503174,-4.955419063568115,-2.4541563987731934,-5.067168235778809
717,46,-3.8472490310668945,-15.30495834350586,-3.49599027633667,-14.654979705810547
246,46,-0.8034970164299011,-10.57555866241455,-1.0242122411727905,-9.720025062561035
6398,46,-2.804030656814575,-8.618084907531738,-3.142902135848999,-8.113554954528809
271,46,-3.1904149055480957,-13.145547866821289,-3.939812421798706,-11.864245414733887
275,46,-2.1640446186065674,-6.836099147796631,-2.697484016418457,-5.095915794372559
285,46,-3.491462230682373,-13.025785446166992,-3.1629486083984375,-10.930723190307617
287,46,-3.902506113052368,-8.8865327835083,-4.563495635986328,-8.418523788452148
309,46,-1.6479111909866333,-13.255541801452637,-1.876002311706543,-11.506925582885742
311,46,-4.3688507080078125,-17.101665496826172,-5.251894950866699,-15.503212928771973
312,46,-6.4026079177856445,-16.494794845581055,-7.525746822357178,-15.849196434020996
320,46,-3.1091508865356445,-11.639643669128418,-4.0326948165893555,-10.134966850280762
322,46,-2.9217731952667236,-6.696963787078857,-3.388800621032715,-6.90039587020874
323,46,-1.1028616428375244,-9.969484329223633,-1.5076067447662354,-6.1995530128479
359,46,-4.041407585144043,-12.880498886108398,-4.4471917152404785,-11.868654251098633
367,46,-1.5199908018112183,-5.262618064880371,-2.0271201133728027,-3.779066324234009
417,46,-0.2719089388847351,-14.98991870880127,-0.5259464383125305,-11.765398979187012
430,46,-2.7818517684936523,-11.857436180114746,-2.6130528450012207,-10.57061767578125
990,46,-2.443410634994507,-10.949294090270996,-2.1280243396759033,-9.336638450622559
479,46,-3.7904670238494873,-14.0062837600708,-3.7753050327301025,-11.781965255737305
512,47,-1.684224009513855,-11.603337287902832,-1.881074070930481,-7.878620624542236
8215,47,-2.6344897747039795,-6.768950462341309,-3.2588112354278564,-5.993855953216553
4151,47,-1.9301581382751465,-15.69350528717041,-1.8058346509933472,-14.429064750671387
67,47,-5.778770446777344,-14.8679780960083,-5.702282428741455,-13.718921661376953
77,47,-7.762416362762451,-9.805842399597168,-7.824641704559326,-10.514118194580078
588,47,-2.7859699726104736,-6.83665132522583,-2.9432899951934814,-5.513248920440674
594,47,-2.0372042655944824,-8.008788108825684,-2.097496271133423,-6.504306316375732
4200,47,-2.453711748123169,-9.42306900024414,-2.861773729324341,-8.44935417175293
659,47,-2.138139009475708,-6.116220474243164,-2.147566556930542,-6.1795549392700195
717,47,-4.877605438232422,-16.2695255279541,-4.520686149597168,-15.706992149353027
246,47,-1.825538992881775,-9.929475784301758,-2.645486354827881,-9.00074577331543
6398,47,-2.5376110076904297,-8.795830726623535,-2.805488109588623,-8.39012336730957
271,47,-3.1384377479553223,-12.815177917480469,-3.6025848388671875,-11.243403434753418
275,47,-1.9577535390853882,-7.856947422027588,-2.5223045349121094,-5.899859428405762
285,47,-2.220642328262329,-13.26300048828125,-1.5770723819732666,-11.1314058303833
287,47,-5.4164886474609375,-9.812213897705078,-6.160929203033447,-9.279045104980469
309,47,-2.2475297451019287,-12.27342700958252,-2.6272192001342773,-10.483095169067383
311,47,-4.300191879272461,-16.752334594726562,-4.9954376220703125,-14.819562911987305
312,47,-5.948129653930664,-16.153676986694336,-6.9070048332214355,-15.531599044799805
320,47,-2.7452006340026855,-12.139561653137207,-3.5673069953918457,-10.147047996520996
322,47,-4.688807964324951,-5.7998857498168945,-4.825204372406006,-6.13744592666626
323,47,-1.1430128812789917,-10.483022689819336,-1.6816047430038452,-6.789114952087402
359,47,-4.801502704620361,-12.775885581970215,-5.050511360168457,-11.49383544921875
367,47,-1.2411288022994995,-6.52012300491333,-1.8631519079208374,-4.965609550476074
417,47,-0.09659461677074432,-16.704214096069336,-0.2873161733150482,-12.463991165161133
430,47,-2.5674517154693604,-12.119949340820312,-2.368479013442993,-10.47997760772705
990,47,-2.445249319076538,-12.083074569702148,-2.037949562072754,-10.091917037963867
479,47,-2.356484889984131,-14.446399688720703,-2.59566330909729,-12.174853324890137
512,48,-1.8080687522888184,-11.258576393127441,-1.5698548555374146,-7.3976874351501465
8215,48,-3.5194859504699707,-6.70002555847168,-3.927943706512451,-5.843179702758789
4151,48,-1.8690115213394165,-17.00217056274414,-1.63667631149292,-15.603105545043945
67,48,-6.1311211585998535,-14.3811616897583,-5.591891288757324,-13.346757888793945
77,48,-7.119404315948486,-9.657143592834473,-7.474208354949951,-10.418624877929688
588,48,-1.3903127908706665,-6.7548136711120605,-1.5264519453048706,-5.469808101654053
594,48,-1.9250391721725464,-7.706182479858398,-2.0257668495178223,-6.269106864929199
4200,48,-3.42079758644104,-9.926990509033203,-3.8084208965301514,-8.899829864501953
659,48,-2.4043986797332764,-6.142859935760498,-2.1366302967071533,-6.10354471206665
717,48,-5.356572151184082,-14.7064847946167,-5.012122631072998,-14.053531646728516
246,48,-1.0887633562088013,-10.262951850891113,-1.6957430839538574,-9.825690269470215
6398,48,-2.795029878616333,-7.94596529006958,-3.0061259269714355,-7.39208984375
271,48,-3.483768939971924,-12.616986274719238,-4.184584140777588,-10.81887435913086
275,48,-1.8437963724136353,-7.757104396820068,-2.343379497528076,-5.924079418182373
285,48,-1.636638879776001,-13.669743537902832,-1.3882919549942017,-11.45660400390625
287,48,-4.97341775894165,-9.455843925476074,-5.631912708282471,-9.6227388381958
309,48,-2.4570658206939697,-12.85598373413086,-2.826486825942993,-11.329495429992676
311,48,-4.01167631149292,-14.87932300567627,-4.807065963745117,-13.23261547088623
312,48,-5.557182312011719,-16.454315185546875,-6.527156829833984,-15.962592124938965
320,48,-2.438373565673828,-12.284372329711914,-3.1724917888641357,-10.226140022277832
322,48,-2.7908036708831787,-6.26792573928833,-3.2978017330169678,-6.437788486480713
323,48,-1.401971459388733,-9.286808967590332,-2.0880894660949707,-6.29255485534668
